customer_id,session_id,date,transactions,revenue,revenue_sek,pageviews,time_on_site,traffic_source,traffic_medium,device_type,country,city
CLIENT_432430,SESSION_000750,20230712,1,3932.87,15182.94,16,1129,direct,email,mobile,France,New York
CLIENT_450636,SESSION_000751,20230729,3,3161.34,23511.1,23,187,facebook,email,desktop,United Kingdom,New York
CLIENT_837088,SESSION_000752,20230701,3,753.64,8527.23,24,722,email,cpc,desktop,United Kingdom,New York
CLIENT_318633,SESSION_000753,20230722,1,3534.62,18487.77,43,1654,facebook,referral,mobile,United States,New York
CLIENT_957490,SESSION_000754,20230714,1,907.98,41647.72,41,750,direct,email,mobile,Sweden,London
CLIENT_132283,SESSION_000755,20230707,1,844.87,38997.92,40,138,direct,none,desktop,United States,Malmö
CLIENT_900204,SESSION_000756,20230730,1,165.78,3779.52,18,459,email,cpc,desktop,United States,New York
CLIENT_198741,SESSION_000757,20230726,3,4367.39,30237.8,40,723,facebook,none,desktop,United Kingdom,Stockholm
CLIENT_538590,SESSION_000758,20230726,1,1832.58,33718.79,25,1549,referral,none,mobile,Germany,Stockholm
CLIENT_353539,SESSION_000759,20230707,1,4550.67,18935.35,15,1547,google,none,tablet,United Kingdom,Stockholm
CLIENT_390358,SESSION_000760,20230710,1,451.78,21712.01,44,1057,direct,referral,mobile,France,London
CLIENT_784008,SESSION_000761,20230703,1,240.0,15279.53,32,771,direct,referral,desktop,Sweden,Stockholm
CLIENT_662237,SESSION_000762,20230725,1,4910.01,27760.54,10,1431,email,none,desktop,United Kingdom,Göteborg
CLIENT_482475,SESSION_000763,20230717,1,3774.35,26491.17,26,344,referral,none,desktop,Germany,Göteborg
CLIENT_721244,SESSION_000764,20230712,1,2750.45,48363.1,21,1161,direct,cpc,mobile,United Kingdom,London
CLIENT_895393,SESSION_000765,20230704,3,4589.37,17664.75,20,1209,google,organic,desktop,United States,London
CLIENT_608917,SESSION_000766,20230705,1,2574.74,29563.8,43,1075,email,referral,desktop,United Kingdom,Stockholm
CLIENT_549310,SESSION_000767,20230723,1,1204.53,20465.54,11,406,referral,none,mobile,Germany,Malmö
CLIENT_778108,SESSION_000768,20230715,1,4436.06,44724.63,36,1790,google,none,desktop,Germany,Göteborg
CLIENT_405615,SESSION_000769,20230702,2,268.43,48397.66,23,1488,google,organic,desktop,United States,Stockholm
CLIENT_507599,SESSION_000770,20230708,1,3240.2,46333.71,40,1058,google,none,tablet,Sweden,London
CLIENT_175823,SESSION_000771,20230701,1,1633.06,24783.48,11,1460,google,referral,mobile,United Kingdom,New York
CLIENT_970314,SESSION_000772,20230707,1,1395.53,14236.82,20,1523,direct,cpc,desktop,Germany,London
CLIENT_866877,SESSION_000773,20230710,1,2691.15,30466.42,10,606,referral,email,tablet,France,New York
CLIENT_539382,SESSION_000774,20230729,3,4632.3,27157.09,3,1673,direct,none,desktop,Sweden,London
CLIENT_885101,SESSION_000775,20230726,2,175.76,6676.65,13,1500,google,email,mobile,Sweden,Stockholm
CLIENT_812331,SESSION_000776,20230718,2,4319.18,43564.89,16,1711,direct,organic,mobile,France,Stockholm
CLIENT_904671,SESSION_000777,20230727,1,4960.65,29365.67,24,1364,email,cpc,mobile,United Kingdom,Göteborg
CLIENT_441409,SESSION_000778,20230712,1,1413.28,32291.21,10,872,direct,cpc,desktop,United States,Stockholm
CLIENT_770048,SESSION_000779,20230724,1,4338.34,12301.32,8,401,email,referral,tablet,Germany,London
CLIENT_614651,SESSION_000780,20230704,1,2610.07,46682.67,23,116,facebook,email,desktop,United Kingdom,Stockholm
CLIENT_342494,SESSION_000781,20230730,1,357.28,21821.84,29,292,direct,organic,tablet,United Kingdom,London
CLIENT_561229,SESSION_000782,20230721,1,2088.49,19022.12,48,837,google,email,mobile,Sweden,Stockholm
CLIENT_117657,SESSION_000783,20230729,3,1093.02,9560.39,22,589,referral,cpc,mobile,France,New York
CLIENT_311485,SESSION_000784,20230704,1,1141.18,30358.31,44,1287,referral,referral,desktop,United Kingdom,Göteborg
CLIENT_790684,SESSION_000785,20230715,1,4763.24,47620.99,3,1098,google,organic,desktop,United Kingdom,New York
CLIENT_374513,SESSION_000786,20230705,3,3043.42,39538.33,20,1117,direct,referral,desktop,United States,London
CLIENT_575416,SESSION_000787,20230730,1,3426.82,40949.24,22,628,facebook,referral,tablet,United Kingdom,Malmö
CLIENT_866844,SESSION_000788,20230709,1,2082.79,42778.6,42,959,facebook,organic,tablet,United States,New York
CLIENT_274571,SESSION_000789,20230720,1,3620.96,21990.01,34,942,referral,cpc,tablet,United States,New York
CLIENT_347964,SESSION_000790,20230731,1,753.87,5322.08,36,1369,referral,cpc,mobile,France,Stockholm
CLIENT_865406,SESSION_000791,20230707,1,1446.63,35118.12,39,1293,direct,organic,mobile,United States,Malmö
CLIENT_854600,SESSION_000792,20230721,3,1297.56,29777.21,26,880,referral,referral,mobile,France,Malmö
CLIENT_958130,SESSION_000793,20230717,3,3281.25,34962.48,37,1521,facebook,cpc,tablet,United Kingdom,New York
CLIENT_797234,SESSION_000794,20230714,3,3273.63,48655.09,24,1048,email,cpc,tablet,United States,Stockholm
CLIENT_231394,SESSION_000795,20230706,1,4208.58,33218.53,25,180,google,organic,mobile,Sweden,Stockholm
CLIENT_200777,SESSION_000796,20230730,2,3284.47,41475.29,28,1623,direct,referral,desktop,France,Malmö
CLIENT_901205,SESSION_000797,20230723,1,1264.84,16438.07,14,403,google,referral,tablet,Sweden,Malmö
CLIENT_935973,SESSION_000798,20230724,1,2752.47,44881.09,21,639,facebook,none,mobile,Germany,Malmö
CLIENT_481718,SESSION_000799,20230722,1,4761.18,25110.22,3,1527,referral,organic,mobile,Sweden,Malmö
CLIENT_927056,SESSION_000800,20230717,1,3943.52,14078.92,31,1137,direct,cpc,desktop,United Kingdom,London
CLIENT_247623,SESSION_000801,20230703,1,2120.74,39935.1,3,396,referral,organic,desktop,United Kingdom,Göteborg
CLIENT_343554,SESSION_000802,20230720,1,1871.75,12384.74,10,747,direct,cpc,tablet,Germany,New York
CLIENT_301536,SESSION_000803,20230719,1,4285.02,21107.5,40,736,facebook,organic,desktop,France,Malmö
CLIENT_333065,SESSION_000804,20230730,3,2580.65,11344.0,44,565,referral,organic,desktop,Sweden,Malmö
CLIENT_967291,SESSION_000805,20230717,1,1532.91,6811.34,12,507,email,none,mobile,United Kingdom,Malmö
CLIENT_584718,SESSION_000806,20230728,3,4145.53,48629.07,37,663,facebook,cpc,tablet,Sweden,Göteborg
CLIENT_640407,SESSION_000807,20230702,1,4389.59,15623.56,23,875,facebook,organic,tablet,United Kingdom,New York
CLIENT_985490,SESSION_000808,20230701,2,3268.59,48464.94,6,1342,google,referral,mobile,Germany,Malmö
CLIENT_833212,SESSION_000809,20230717,3,3261.19,20925.38,46,1210,google,referral,mobile,Sweden,Malmö
CLIENT_840665,SESSION_000810,20230730,1,3911.44,20512.47,20,1249,direct,cpc,tablet,France,Malmö
CLIENT_258135,SESSION_000811,20230717,1,1319.24,34468.5,8,578,facebook,none,desktop,France,New York
CLIENT_946138,SESSION_000812,20230728,2,538.43,41813.4,50,623,facebook,referral,desktop,United States,Göteborg
CLIENT_196866,SESSION_000813,20230726,3,3275.11,24697.43,13,1456,direct,referral,desktop,Sweden,London
CLIENT_347598,SESSION_000814,20230710,3,1615.17,47461.88,13,61,google,organic,tablet,Germany,Göteborg
CLIENT_508226,SESSION_000815,20230724,2,847.41,27472.42,48,879,facebook,email,desktop,France,London
CLIENT_187171,SESSION_000816,20230724,2,779.61,38005.62,21,828,email,cpc,tablet,Sweden,Göteborg
CLIENT_131452,SESSION_000817,20230730,2,3515.18,30869.24,38,1178,facebook,referral,desktop,United States,Stockholm
CLIENT_709974,SESSION_000818,20230714,2,3854.54,33670.89,38,759,email,none,desktop,United States,Stockholm
CLIENT_206221,SESSION_000819,20230717,1,3371.69,36748.79,3,1489,direct,referral,tablet,France,Göteborg
CLIENT_584427,SESSION_000820,20230730,1,2735.22,14484.78,44,1478,direct,referral,tablet,Germany,London
CLIENT_157621,SESSION_000821,20230715,1,217.03,8749.16,43,1266,referral,referral,desktop,France,Stockholm
CLIENT_949837,SESSION_000822,20230711,3,2718.34,12670.06,10,539,facebook,organic,tablet,Germany,New York
CLIENT_277107,SESSION_000823,20230707,2,4559.52,35707.34,30,146,facebook,email,tablet,Sweden,Göteborg
CLIENT_246741,SESSION_000824,20230717,3,1517.66,21555.06,22,719,referral,email,tablet,United Kingdom,London
CLIENT_347995,SESSION_000825,20230727,2,712.8,18774.87,11,1487,referral,none,mobile,Germany,Stockholm
CLIENT_964934,SESSION_000826,20230723,2,4329.14,48830.86,13,678,direct,email,desktop,Sweden,Göteborg
CLIENT_247661,SESSION_000827,20230712,1,437.8,32384.35,13,1167,referral,none,mobile,Sweden,Malmö
CLIENT_213965,SESSION_000828,20230702,1,2784.86,20338.67,22,777,referral,organic,desktop,France,New York
CLIENT_100658,SESSION_000829,20230720,1,3482.67,14999.28,3,885,google,email,tablet,Sweden,Göteborg
CLIENT_810952,SESSION_000830,20230706,1,1747.18,28198.88,29,1705,google,none,mobile,France,London
CLIENT_601598,SESSION_000831,20230708,3,1109.39,33839.09,14,1715,google,none,mobile,France,New York
CLIENT_564925,SESSION_000832,20230713,1,1332.38,7938.0,29,202,google,none,desktop,United States,Göteborg
CLIENT_751848,SESSION_000833,20230718,1,2336.27,36507.27,5,591,referral,cpc,tablet,Germany,Stockholm
CLIENT_343628,SESSION_000834,20230714,1,2357.34,49163.28,42,1582,email,none,mobile,United Kingdom,New York
CLIENT_949546,SESSION_000835,20230709,2,3299.49,4042.85,48,725,direct,referral,mobile,Sweden,London
CLIENT_574624,SESSION_000836,20230729,1,2657.51,47749.47,12,614,email,organic,tablet,Sweden,Göteborg
CLIENT_677527,SESSION_000837,20230725,1,1945.32,32609.02,49,844,email,none,desktop,Sweden,New York
CLIENT_480811,SESSION_000838,20230714,1,3598.06,44687.74,21,311,google,referral,mobile,United States,New York
CLIENT_940148,SESSION_000839,20230715,1,4946.28,9355.36,24,1523,facebook,organic,mobile,United Kingdom,Göteborg
CLIENT_648164,SESSION_000840,20230708,1,353.25,31489.1,38,355,email,none,mobile,United States,Malmö
CLIENT_518471,SESSION_000841,20230717,1,1077.17,32445.66,17,818,google,none,desktop,United States,New York
CLIENT_848613,SESSION_000842,20230731,3,691.42,11130.78,33,527,referral,email,desktop,Germany,Malmö
CLIENT_687502,SESSION_000843,20230719,1,142.92,3337.18,22,1553,google,cpc,mobile,France,Stockholm
CLIENT_699855,SESSION_000844,20230727,1,4161.53,34701.37,3,541,direct,referral,desktop,Germany,New York
CLIENT_722220,SESSION_000845,20230714,1,866.2,48919.45,42,903,email,none,mobile,United States,Malmö
CLIENT_202969,SESSION_000846,20230705,1,786.08,21359.09,49,1018,facebook,cpc,mobile,United States,New York
CLIENT_186896,SESSION_000847,20230730,1,1780.84,25519.86,14,1231,direct,email,desktop,Sweden,Malmö
CLIENT_811003,SESSION_000848,20230709,1,1050.49,19463.48,30,1646,referral,cpc,tablet,Sweden,Malmö
CLIENT_949080,SESSION_000849,20230725,1,881.01,20246.95,15,1732,google,email,desktop,Germany,Malmö
CLIENT_203037,SESSION_000850,20230725,1,1836.33,28385.57,28,374,facebook,cpc,tablet,United States,Malmö
CLIENT_331306,SESSION_000851,20230720,1,4846.97,8564.74,9,635,facebook,none,tablet,United States,Malmö
CLIENT_220365,SESSION_000852,20230719,1,3860.67,35484.76,20,551,email,cpc,tablet,Germany,London
CLIENT_499357,SESSION_000853,20230731,1,3861.83,48167.08,35,871,facebook,cpc,desktop,Germany,Stockholm
CLIENT_238985,SESSION_000854,20230708,1,865.95,27822.28,22,1482,direct,none,mobile,Sweden,New York
CLIENT_644694,SESSION_000855,20230722,2,2000.48,32790.86,2,674,email,email,tablet,United Kingdom,Stockholm
CLIENT_784772,SESSION_000856,20230719,1,2438.6,48208.98,46,618,google,email,desktop,United Kingdom,New York
CLIENT_979368,SESSION_000857,20230721,1,2929.33,32614.53,42,1609,facebook,email,desktop,Germany,Malmö
CLIENT_375025,SESSION_000858,20230729,1,754.01,37357.68,18,298,facebook,cpc,desktop,United Kingdom,London
CLIENT_304234,SESSION_000859,20230709,1,182.42,21381.86,26,515,email,none,tablet,United Kingdom,Göteborg
CLIENT_900206,SESSION_000860,20230725,1,394.13,11460.22,12,533,facebook,none,mobile,Germany,Malmö
CLIENT_314092,SESSION_000861,20230714,1,4712.64,37242.58,23,207,google,cpc,tablet,United Kingdom,Malmö
CLIENT_252612,SESSION_000862,20230704,1,3228.63,16825.45,36,1567,google,referral,tablet,Sweden,New York
CLIENT_686201,SESSION_000863,20230713,1,4249.58,18376.4,40,132,facebook,cpc,desktop,France,Göteborg
CLIENT_877069,SESSION_000864,20230705,1,1139.19,27737.56,21,492,direct,email,tablet,France,Malmö
CLIENT_617151,SESSION_000865,20230717,1,2273.24,23782.64,13,1621,direct,cpc,desktop,Sweden,Göteborg
CLIENT_835670,SESSION_000866,20230721,2,1383.44,44728.57,13,286,email,organic,tablet,France,New York
CLIENT_106467,SESSION_000867,20230703,3,2136.31,39734.8,44,1517,email,referral,desktop,Germany,Göteborg
CLIENT_583955,SESSION_000868,20230725,2,170.86,11262.3,30,1753,referral,referral,mobile,Sweden,Göteborg
CLIENT_121336,SESSION_000869,20230716,1,1374.65,15237.91,24,502,direct,organic,tablet,United Kingdom,Göteborg
CLIENT_780733,SESSION_000870,20230719,3,4312.94,32908.16,44,1254,referral,organic,tablet,United Kingdom,Malmö
CLIENT_751119,SESSION_000871,20230714,1,3606.79,9224.36,38,1644,email,referral,tablet,France,Stockholm
CLIENT_429641,SESSION_000872,20230730,1,2200.73,35833.71,19,1540,google,none,tablet,Germany,Malmö
CLIENT_588748,SESSION_000873,20230703,3,2436.24,40026.81,32,986,email,email,desktop,United Kingdom,Malmö
CLIENT_806838,SESSION_000874,20230712,1,2336.56,4591.4,30,1336,referral,referral,tablet,United Kingdom,Malmö
CLIENT_419938,SESSION_000875,20230717,1,2834.65,24141.81,49,1151,google,organic,desktop,Germany,Malmö
CLIENT_231047,SESSION_000876,20230730,1,2848.42,21366.13,13,1630,email,email,mobile,France,New York
CLIENT_639509,SESSION_000877,20230706,1,2964.42,20998.25,5,1194,referral,none,tablet,France,Göteborg
CLIENT_885473,SESSION_000878,20230713,1,4338.37,14388.77,22,882,email,organic,desktop,United States,New York
CLIENT_176601,SESSION_000879,20230720,2,4804.54,38494.38,8,1661,email,none,mobile,Sweden,London
CLIENT_927771,SESSION_000880,20230705,1,2402.79,3036.99,18,1666,direct,email,mobile,Sweden,Stockholm
CLIENT_684314,SESSION_000881,20230716,1,3961.41,43486.14,32,1393,facebook,organic,desktop,United Kingdom,Stockholm
CLIENT_938794,SESSION_000882,20230724,1,1498.54,37681.4,6,1058,google,referral,desktop,Sweden,Malmö
CLIENT_563765,SESSION_000883,20230727,1,4885.9,11323.66,18,663,direct,organic,desktop,Sweden,London
CLIENT_553571,SESSION_000884,20230716,1,3916.91,37603.83,13,1374,referral,none,mobile,France,London
CLIENT_591086,SESSION_000885,20230701,1,4782.5,43151.04,34,1049,google,none,tablet,United States,Göteborg
CLIENT_115230,SESSION_000886,20230704,1,4999.8,36676.28,21,1424,direct,email,desktop,United States,Malmö
CLIENT_142100,SESSION_000887,20230703,1,3752.96,3176.42,22,1435,referral,cpc,tablet,Germany,New York
CLIENT_383520,SESSION_000888,20230730,1,678.59,47600.42,23,571,direct,organic,tablet,France,Malmö
CLIENT_740201,SESSION_000889,20230706,3,1088.5,34104.2,4,977,email,referral,desktop,Germany,Göteborg
CLIENT_182953,SESSION_000890,20230718,1,3415.69,2372.78,7,559,direct,email,tablet,United States,Göteborg
CLIENT_943492,SESSION_000891,20230707,1,3280.11,37668.35,2,503,referral,referral,tablet,Sweden,Göteborg
CLIENT_591647,SESSION_000892,20230721,2,220.76,15144.03,3,1538,direct,referral,tablet,France,Stockholm
CLIENT_702966,SESSION_000893,20230715,1,1418.14,49757.04,47,1261,google,organic,mobile,United States,Stockholm
CLIENT_221680,SESSION_000894,20230711,1,4574.63,24043.28,13,458,google,none,mobile,United States,Stockholm
CLIENT_482909,SESSION_000895,20230709,1,762.32,46521.86,36,292,facebook,cpc,desktop,United States,Stockholm
CLIENT_138501,SESSION_000896,20230702,1,2826.79,33541.51,46,1230,google,cpc,desktop,United States,New York
CLIENT_419726,SESSION_000897,20230730,2,1211.92,26634.55,36,582,direct,organic,tablet,United States,Stockholm
CLIENT_141241,SESSION_000898,20230726,3,3237.23,46427.85,50,1085,facebook,referral,desktop,France,London
CLIENT_851051,SESSION_000899,20230710,1,1463.78,2429.8,36,1269,facebook,none,tablet,Germany,New York
CLIENT_329887,SESSION_000900,20230703,1,2616.16,30029.05,6,391,google,none,mobile,France,New York
CLIENT_353025,SESSION_000901,20230713,1,2742.91,49029.9,35,1249,direct,none,mobile,Germany,Stockholm
CLIENT_593335,SESSION_000902,20230720,1,3384.3,29664.13,32,1026,google,email,mobile,United States,Malmö
CLIENT_590040,SESSION_000903,20230714,1,1298.19,9056.74,10,1177,email,referral,tablet,France,New York
CLIENT_633522,SESSION_000904,20230719,1,4285.61,38334.0,43,1790,email,none,desktop,Sweden,London
CLIENT_568735,SESSION_000905,20230710,1,2164.82,26178.62,45,1783,facebook,cpc,tablet,Germany,New York
CLIENT_177041,SESSION_000906,20230716,1,2257.64,27193.07,34,651,google,referral,desktop,Sweden,Göteborg
CLIENT_326399,SESSION_000907,20230709,1,3513.25,17653.95,22,438,direct,none,tablet,France,Göteborg
CLIENT_607122,SESSION_000908,20230703,3,2528.51,27996.44,38,1156,google,email,mobile,United Kingdom,Göteborg
CLIENT_378090,SESSION_000909,20230723,1,4320.51,17927.08,12,930,google,email,desktop,United States,London
CLIENT_328409,SESSION_000910,20230713,2,4508.78,20679.49,49,1224,google,referral,tablet,United States,New York
CLIENT_736231,SESSION_000911,20230716,1,244.97,12717.48,3,889,referral,referral,tablet,United Kingdom,Stockholm
CLIENT_857918,SESSION_000912,20230703,2,4257.57,14138.29,48,1265,email,email,mobile,United States,London
CLIENT_802914,SESSION_000913,20230729,3,2168.59,19937.44,14,1632,referral,none,mobile,Germany,London
CLIENT_832109,SESSION_000914,20230725,1,2444.06,6133.39,38,1757,facebook,organic,tablet,United States,New York
CLIENT_867720,SESSION_000915,20230709,1,971.32,13264.84,26,850,referral,email,tablet,Germany,New York
CLIENT_121822,SESSION_000916,20230716,1,163.2,47185.0,6,1489,direct,referral,desktop,France,New York
CLIENT_329413,SESSION_000917,20230708,1,452.19,26690.11,39,452,email,cpc,desktop,Sweden,Stockholm
CLIENT_707671,SESSION_000918,20230724,2,3796.38,31357.14,12,1020,email,none,mobile,United States,Malmö
CLIENT_907913,SESSION_000919,20230717,1,4829.64,20028.71,36,831,google,referral,mobile,United States,New York
CLIENT_882659,SESSION_000920,20230708,1,2343.77,42448.88,31,571,direct,cpc,tablet,France,Göteborg
CLIENT_529214,SESSION_000921,20230713,1,4025.83,29798.23,26,63,facebook,cpc,desktop,Germany,Göteborg
CLIENT_172276,SESSION_000922,20230718,1,137.0,44075.46,6,685,email,cpc,tablet,United States,Göteborg
CLIENT_798838,SESSION_000923,20230728,1,1018.67,26020.66,20,635,direct,email,desktop,United Kingdom,Stockholm
CLIENT_178658,SESSION_000924,20230706,1,4302.06,42661.27,40,1393,email,email,tablet,Sweden,Stockholm
CLIENT_201684,SESSION_000925,20230715,1,1516.86,45240.23,15,343,email,none,tablet,Germany,New York
CLIENT_892154,SESSION_000926,20230729,1,3561.66,19513.45,47,1596,direct,referral,mobile,Germany,Göteborg
CLIENT_915988,SESSION_000927,20230712,1,1710.28,34256.64,25,1766,email,referral,tablet,France,Göteborg
CLIENT_562154,SESSION_000928,20230713,1,726.94,37470.37,40,271,referral,none,desktop,United States,New York
CLIENT_950354,SESSION_000929,20230713,3,253.57,22093.97,26,1274,facebook,organic,tablet,Germany,Malmö
CLIENT_537439,SESSION_000930,20230724,3,967.01,12908.48,11,981,direct,organic,desktop,United Kingdom,Stockholm
CLIENT_714161,SESSION_000931,20230719,2,1765.45,20189.72,27,730,email,organic,mobile,France,Malmö
CLIENT_151647,SESSION_000932,20230712,3,447.79,19055.38,6,257,referral,email,desktop,France,Malmö
CLIENT_700175,SESSION_000933,20230706,1,1382.84,39940.98,33,221,referral,email,tablet,United States,Göteborg
CLIENT_772042,SESSION_000934,20230711,1,3101.83,34198.15,34,1667,direct,email,tablet,France,New York
CLIENT_723696,SESSION_000935,20230723,1,1486.81,36371.28,9,1683,facebook,none,tablet,Germany,New York
CLIENT_856981,SESSION_000936,20230706,3,1214.0,36761.93,37,154,direct,referral,mobile,Germany,London
CLIENT_394482,SESSION_000937,20230730,1,4655.33,9149.6,22,616,direct,referral,mobile,United States,Göteborg
CLIENT_227946,SESSION_000938,20230705,1,703.67,46757.86,27,1561,google,referral,tablet,United States,Stockholm
CLIENT_200512,SESSION_000939,20230729,3,3771.02,17093.81,26,1755,google,referral,tablet,United Kingdom,Stockholm
CLIENT_115515,SESSION_000940,20230725,1,1156.49,32105.63,13,1136,email,email,desktop,Germany,Malmö
CLIENT_403421,SESSION_000941,20230712,2,599.55,6990.71,12,461,facebook,referral,mobile,France,London
CLIENT_925541,SESSION_000942,20230716,1,315.44,48954.08,4,865,direct,organic,mobile,United Kingdom,New York
CLIENT_561979,SESSION_000943,20230716,1,175.06,19473.35,40,403,facebook,email,mobile,United Kingdom,London
CLIENT_593301,SESSION_000944,20230715,1,988.62,48250.85,38,1219,facebook,referral,mobile,France,Malmö
CLIENT_503391,SESSION_000945,20230720,1,2840.22,5190.05,3,556,referral,none,desktop,United Kingdom,Malmö
CLIENT_260260,SESSION_000946,20230703,3,3272.57,29916.93,43,657,email,none,mobile,United States,Göteborg
CLIENT_330565,SESSION_000947,20230716,2,2496.45,1832.61,35,1644,direct,referral,tablet,United States,Malmö
CLIENT_884888,SESSION_000948,20230713,1,1802.74,45108.65,47,633,facebook,none,desktop,France,New York
CLIENT_555986,SESSION_000949,20230705,1,3737.66,41555.44,6,529,email,none,desktop,United States,London
CLIENT_160882,SESSION_000950,20230717,1,2665.57,20518.52,43,276,direct,referral,mobile,France,Malmö
CLIENT_392509,SESSION_000951,20230706,2,2898.86,11713.33,19,198,direct,referral,tablet,Germany,Göteborg
CLIENT_748017,SESSION_000952,20230719,3,3539.76,18009.08,8,153,google,organic,mobile,France,Malmö
CLIENT_789675,SESSION_000953,20230701,3,3905.61,2915.21,11,244,direct,none,desktop,United Kingdom,Stockholm
CLIENT_453078,SESSION_000954,20230701,1,3328.56,47445.59,21,710,referral,cpc,tablet,United States,Stockholm
CLIENT_328599,SESSION_000955,20230706,3,2105.75,34476.71,45,342,direct,referral,mobile,United Kingdom,London
CLIENT_988606,SESSION_000956,20230719,2,3032.5,38265.04,49,188,email,none,tablet,United Kingdom,Stockholm
CLIENT_644175,SESSION_000957,20230702,1,3159.7,22481.99,45,1526,facebook,referral,tablet,United States,London
CLIENT_789900,SESSION_000958,20230728,1,103.28,33669.62,7,810,email,cpc,mobile,Sweden,Göteborg
CLIENT_980949,SESSION_000959,20230721,1,2678.96,17534.15,22,1048,email,email,desktop,United Kingdom,London
CLIENT_980669,SESSION_000960,20230718,2,2252.11,21803.82,48,661,referral,referral,desktop,France,Göteborg
CLIENT_202727,SESSION_000961,20230708,2,4580.01,11955.22,48,1769,referral,email,mobile,Germany,Malmö
CLIENT_904029,SESSION_000962,20230721,1,3426.58,22783.43,38,861,referral,cpc,desktop,United States,New York
CLIENT_123419,SESSION_000963,20230703,3,932.19,34332.08,38,135,direct,cpc,mobile,Germany,Stockholm
CLIENT_513974,SESSION_000964,20230708,3,209.95,39911.01,16,1200,google,email,mobile,Sweden,London
CLIENT_678604,SESSION_000965,20230714,1,239.87,49085.01,19,1710,google,referral,tablet,Sweden,London
CLIENT_583756,SESSION_000966,20230706,3,1755.12,36152.33,42,613,google,cpc,tablet,Germany,Göteborg
CLIENT_512999,SESSION_000967,20230717,3,2843.18,8221.76,27,552,google,email,mobile,United Kingdom,Stockholm
CLIENT_782279,SESSION_000968,20230720,2,2880.6,8565.13,45,1070,referral,cpc,mobile,France,Stockholm
CLIENT_764467,SESSION_000969,20230730,1,1653.58,8467.37,34,1203,google,referral,mobile,France,Göteborg
CLIENT_292418,SESSION_000970,20230724,1,4747.56,21514.61,28,778,direct,cpc,tablet,United States,London
CLIENT_992820,SESSION_000971,20230701,1,843.96,6713.16,22,767,direct,none,tablet,Sweden,Göteborg
CLIENT_615549,SESSION_000972,20230724,3,838.78,3930.57,37,319,referral,email,desktop,France,Malmö
CLIENT_344514,SESSION_000973,20230710,3,1203.52,4142.12,28,154,google,none,tablet,United Kingdom,Malmö
CLIENT_673586,SESSION_000974,20230702,3,1192.36,44051.85,8,184,referral,referral,mobile,United States,Malmö
CLIENT_667549,SESSION_000975,20230727,2,2042.2,17763.09,7,179,referral,none,desktop,Sweden,London
CLIENT_219743,SESSION_000976,20230711,1,2347.53,18422.06,22,1790,direct,cpc,desktop,United States,London
CLIENT_859886,SESSION_000977,20230729,3,2096.89,20986.63,29,1569,email,none,desktop,Sweden,Malmö
CLIENT_960861,SESSION_000978,20230706,2,405.58,43067.41,25,1176,email,none,mobile,United Kingdom,Göteborg
CLIENT_867552,SESSION_000979,20230727,1,4634.38,40521.25,49,1773,referral,email,tablet,Sweden,Malmö
CLIENT_758360,SESSION_000980,20230719,1,823.32,47134.37,14,1371,email,organic,tablet,United Kingdom,London
CLIENT_873933,SESSION_000981,20230724,2,1799.18,7737.82,20,524,google,none,desktop,Germany,London
CLIENT_711799,SESSION_000982,20230727,1,515.32,2568.11,11,1651,google,email,mobile,Sweden,London
CLIENT_509023,SESSION_000983,20230702,1,4589.26,15988.38,6,517,email,referral,tablet,France,Göteborg
CLIENT_884720,SESSION_000984,20230727,3,312.77,21242.33,5,1500,google,cpc,mobile,United Kingdom,New York
CLIENT_180675,SESSION_000985,20230718,1,4260.41,47391.06,37,1426,direct,email,mobile,United States,Malmö
CLIENT_432938,SESSION_000986,20230719,2,1987.66,31822.69,13,1184,email,none,desktop,United States,London
CLIENT_573742,SESSION_000987,20230724,1,2316.43,36446.05,48,1330,google,cpc,desktop,Germany,New York
CLIENT_368677,SESSION_000988,20230721,3,311.19,41460.64,24,103,direct,email,desktop,France,New York
CLIENT_898879,SESSION_000989,20230703,1,2061.61,25363.2,49,1561,direct,none,mobile,United States,London
CLIENT_688590,SESSION_000990,20230705,1,2692.01,39862.29,38,1367,referral,cpc,tablet,Germany,Malmö
CLIENT_329983,SESSION_000991,20230723,3,2636.22,44285.44,2,678,direct,email,tablet,United States,New York
CLIENT_812148,SESSION_000992,20230713,1,4921.81,42468.16,13,619,google,cpc,desktop,France,New York
CLIENT_869707,SESSION_000993,20230717,1,2009.65,38089.57,45,936,facebook,cpc,tablet,Germany,London
CLIENT_177967,SESSION_000994,20230728,1,4689.14,36369.93,35,1483,referral,email,mobile,Germany,Göteborg
CLIENT_342412,SESSION_000995,20230729,1,4885.92,10054.0,24,572,referral,cpc,mobile,Sweden,New York
CLIENT_996352,SESSION_000996,20230712,1,3012.21,30300.33,9,1654,email,email,desktop,United Kingdom,Malmö
CLIENT_767272,SESSION_000997,20230729,1,4993.82,18790.54,37,241,direct,referral,desktop,France,New York
CLIENT_224174,SESSION_000998,20230718,1,4990.54,10034.74,5,1495,facebook,referral,desktop,United States,London
CLIENT_270423,SESSION_000999,20230720,1,3653.92,25671.16,15,188,email,none,mobile,France,Malmö
